Date,Open,High,Low,Close,Adj Close,Volume,Gain/Loss,Percentage,YTD
22/01/2004,10.957,11.075,10.925,11.056,11.056,0,0.101,0.913531114,-1.206326512
23/01/2004,11.073,11.085,10.846,10.85,10.85,0,-0.206,-1.898617512,-3.047091413
26/01/2004,10.889,10.948,10.822,10.893,10.893,0,0.043,0.394748921,-2.662854079
27/01/2004,10.91,10.947,10.822,10.918,10.918,0,0.025,0.228979667,-2.439460281
28/01/2004,10.92,10.9927,10.842,10.977,10.977,0,0.059,0.537487474,-1.912250916
29/01/2004,10.9927,11.177,10.905,11.075,11.075,0,0.098,0.884875847,-1.036547225
30/01/2004,11.1125,11.115,10.964,11.048,11.048,0,-0.027,-0.244388125,-1.277812528
02/02/2004,11.06,11.06,10.833,10.979,10.979,0,-0.069,-0.628472538,-1.894379412
03/02/2004,11.182,11.182,10.994,11.091,11.091,0,0.112,1.009827788,-0.893575194
04/02/2004,11.098,11.182,10.994,11.145,11.145,0,0.054,0.484522207,-0.411044589
05/02/2004,11.182,11.285,11.095,11.165,11.165,0,0.02,0.179131214,-0.232329551
06/02/2004,11.182,11.205,11.063,11.135,11.135,0,-0.03,-0.269420745,-0.500402109
09/02/2004,11.105,11.136,11.031,11.114,11.114,0,-0.021,-0.188950873,-0.6880529
10/02/2004,11.114,11.155,11.044,11.092,11.092,0,-0.022,-0.198341147,-0.884639442
11/02/2004,11.096,11.125,10.95,10.951,10.951,0,-0.141,-1.287553648,-2.144580466
12/02/2004,10.972,10.985,10.889,10.94,10.94,0,-0.011,-0.100548446,-2.242873738
13/02/2004,10.952,10.975,10.862,10.93,10.93,0,-0.01,-0.091491308,-2.332231257
16/02/2004,10.915,11.015,10.882,10.911,10.911,0,-0.019,-0.174136193,-2.502010544
17/02/2004,10.95,10.95,10.855,10.878,10.878,0,-0.033,-0.303364589,-2.796890358
18/02/2004,10.853,10.982,10.841,10.965,10.965,0,0.087,0.793433653,-2.019479939
19/02/2004,10.98,11.035,10.898,10.93,10.93,0,-0.035,-0.320219579,-2.332231257
20/02/2004,10.965,11.015,10.873,10.92,10.92,0,-0.01,-0.091575092,-2.421588777
23/02/2004,10.962,11.0495,10.875,11.031,11.031,0,0.111,1.006255099,-1.429720311
24/02/2004,11.03,11.105,10.962,11.07,11.07,0,0.039,0.352303523,-1.081225985
25/02/2004,11.091,11.125,11.015,11.036,11.036,0,-0.034,-0.308082639,-1.385041551
26/02/2004,11.071,11.075,10.995,11.037,11.037,0,0.001,0.009060433,-1.376105799
27/02/2004,11.05,11.085,11.007,11.042,11.042,0,0.005,0.045281652,-1.33142704
01/03/2004,11.055,11.065,10.921,10.958,10.958,0,-0.084,-0.766563241,-2.082030203
02/03/2004,10.958,10.975,10.877,10.94,10.94,0,-0.018,-0.164533821,-2.242873738
03/03/2004,10.958,11.071,10.902,11.042,11.042,0,0.102,0.923745698,-1.33142704
04/03/2004,11.05,11.065,10.909,10.919,10.919,0,-0.123,-1.126476784,-2.430524529
05/03/2004,10.935,10.965,10.804,10.9,10.9,0,-0.019,-0.174311927,-2.600303816
08/03/2004,10.9,10.968,10.848,10.931,10.931,0,0.031,0.283597109,-2.323295505
09/03/2004,10.959,10.985,10.904,10.917,10.917,0,-0.014,-0.128240359,-2.448396033
10/03/2004,10.959,10.985,10.828,10.949,10.949,0,0.032,0.292264134,-2.16245197
11/03/2004,10.969,11.015,10.911,11,11,0,0.051,0.463636364,-1.706728621
12/03/2004,11.03,11.055,10.898,10.941,10.941,0,-0.059,-0.53925601,-2.233937986
15/03/2004,10.947,11.023,10.896,11,11,0,0.059,0.536363636,-1.706728621
16/03/2004,11.0075,11.0565,10.953,11.007,11.007,0,0.007,0.063595894,-1.644178358
17/03/2004,11.035,11.045,10.932,10.957,10.957,0,-0.05,-0.456329287,-2.090965955
18/03/2004,10.955,11.01,10.908,10.951,10.951,0,-0.006,-0.054789517,-2.144580466
19/03/2004,10.9675,10.995,10.91,10.94,10.94,0,-0.011,-0.100548446,-2.242873738
22/03/2004,10.972,11.02,10.92,10.95,10.95,0,0.01,0.091324201,-2.153516218
23/03/2004,10.975,10.985,10.913,10.956,10.956,0,0.006,0.054764513,-2.099901707
24/03/2004,10.978,11.0355,10.925,11.014,11.014,0,0.058,0.526602506,-1.581628094
25/03/2004,11.0355,11.045,10.948,11.033,11.033,0,0.019,0.172210641,-1.411848807
26/03/2004,11.033,11.102,10.975,11.042,11.042,0,0.009,0.081506973,-1.33142704
29/03/2004,11.082,11.215,11.06,11.196,11.196,0,0.154,1.375491247,0.04467876
30/03/2004,11.199,11.235,11.153,11.176,11.176,0,-0.02,-0.178954903,-0.134036279
31/03/2004,11.187,11.205,11.094,11.105,11.105,0,-0.071,-0.639351643,-0.768474667
01/04/2004,11.12,11.202,11.075,11.172,11.172,0,0.067,0.59971357,-0.169779287
02/04/2004,11.193,11.195,11.09,11.137,11.137,0,-0.035,-0.314267756,-0.482530605
05/04/2004,11.106,11.18,11.095,11.124,11.124,0,-0.013,-0.116864437,-0.59869538
06/04/2004,11.122,11.175,11.095,11.149,11.149,0,0.025,0.224235357,-0.375301582
07/04/2004,11.165,11.244,11.12,11.209,11.209,0,0.06,0.535284147,0.160843535
08/04/2004,11.207,11.25,11.125,11.193,11.193,0,-0.016,-0.142946484,0.017871504
09/04/2004,11.192,11.192,11.09,11.09,11.09,0,-0.103,-0.928764653,-0.902510946
12/04/2004,11.192,11.2312,11.192,11.2312,11.2312,0,0.1412,1.257212052,0.359217228
13/04/2004,11.2312,11.2636,11.178,11.223,11.223,0,-0.0082,-0.073064243,0.285944062
14/04/2004,11.2451,11.3125,11.193,11.296,11.296,0,0.073,0.646246459,0.938253954
15/04/2004,11.297,11.32,11.213,11.232,11.232,0,-0.064,-0.56980057,0.36636583
16/04/2004,11.257,11.276,11.142,11.253,11.253,0,0.021,0.186616902,0.55401662
19/04/2004,11.26,11.285,11.189,11.226,11.226,0,-0.027,-0.240513095,0.312751318
20/04/2004,11.257,11.325,11.154,11.316,11.316,0,0.09,0.79533404,1.116968993
21/04/2004,11.3375,11.355,11.208,11.271,11.271,0,-0.045,-0.399254725,0.714860155
22/04/2004,11.295,11.345,11.25,11.319,11.319,0,0.048,0.42406573,1.143776249
23/04/2004,11.3375,11.355,11.237,11.326,11.326,0,0.007,0.061804697,1.206326512
26/04/2004,11.325,11.345,11.225,11.257,11.257,0,-0.069,-0.612951941,0.589759628
27/04/2004,11.272,11.325,11.216,11.265,11.265,0,0.008,0.071016423,0.661245644
28/04/2004,11.273,11.38,11.227,11.377,11.377,0,0.112,0.984442296,1.662049861
29/04/2004,11.38,11.44,11.289,11.412,11.412,0,0.035,0.306694707,1.97480118
30/04/2004,11.4225,11.465,11.344,11.352,11.352,0,-0.06,-0.528541226,1.438656063
03/05/2004,11.404,11.447,11.367,11.447,11.447,0,0.095,0.829911767,2.287552498
04/05/2004,11.42,11.447,11.354,11.375,11.375,0,-0.072,-0.632967033,1.644178358
05/05/2004,11.402,11.435,11.317,11.377,11.377,0,0.002,0.017579327,1.662049861
06/05/2004,11.397,11.4595,11.34,11.41,11.41,0,0.033,0.289219982,1.956929676
07/05/2004,11.435,11.577,11.368,11.573,11.573,0,0.163,1.408450704,3.413457242
10/05/2004,11.577,11.685,11.536,11.638,11.638,0,0.065,0.558515209,3.994281119
11/05/2004,11.668,11.685,11.549,11.56,11.56,0,-0.078,-0.674740484,3.297292467
12/05/2004,11.607,11.642,11.52,11.59,11.59,0,0.03,0.258843831,3.565365025
13/05/2004,11.582,11.655,11.56,11.621,11.621,0,0.031,0.266758455,3.842373336
14/05/2004,11.625,11.645,11.494,11.525,11.525,0,-0.096,-0.8329718,2.984541149
17/05/2004,11.502,11.518,11.445,11.487,11.487,0,-0.038,-0.33080874,2.644982575
18/05/2004,11.522,11.534,11.415,11.527,11.527,0,0.04,0.347011365,3.002412653
19/05/2004,11.495,11.555,11.475,11.524,11.524,0,-0.003,-0.026032628,2.975605397
20/05/2004,11.514,11.604,11.514,11.55,11.55,0,0.026,0.225108225,3.207934948
21/05/2004,11.573,11.595,11.488,11.554,11.554,0,0.004,0.034620045,3.243677955
24/05/2004,11.572,11.605,11.429,11.46,11.46,0,-0.094,-0.820244328,2.403717273
25/05/2004,11.462,11.485,11.393,11.435,11.435,0,-0.025,-0.218627022,2.180323474
26/05/2004,11.428,11.466,11.365,11.443,11.443,0,0.008,0.069911736,2.25180949
27/05/2004,11.454,11.485,11.382,11.393,11.393,0,-0.05,-0.43886597,1.805021893
28/05/2004,11.403,11.435,11.349,11.396,11.396,0,0.003,0.026325026,1.831829148
31/05/2004,11.395,11.43,11.38,11.427,11.427,0,0.031,0.271287302,2.108837459
01/06/2004,11.403,11.478,11.397,11.465,11.465,0,0.038,0.331443524,2.448396033
02/06/2004,11.465,11.475,11.366,11.453,11.453,0,-0.012,-0.104776041,2.341167009
03/06/2004,11.465,11.475,11.379,11.424,11.424,0,-0.029,-0.253851541,2.082030203
04/06/2004,11.441,11.455,11.315,11.39,11.39,0,-0.034,-0.298507463,1.778214637
07/06/2004,11.393,11.435,11.295,11.328,11.328,0,-0.062,-0.547316384,1.224198016
08/06/2004,11.361,11.361,11.265,11.312,11.312,0,-0.016,-0.141442716,1.081225985
09/06/2004,11.3355,11.385,11.288,11.357,11.357,0,0.045,0.396231399,1.483334823
10/06/2004,11.375,11.375,11.304,11.357,11.357,0,0,0,1.483334823
11/06/2004,11.35,11.37,11.305,11.35,11.35,0,-0.007,-0.061674009,1.420784559
14/06/2004,11.35,11.444,11.336,11.43,11.43,0,0.08,0.699912511,2.135644715
15/06/2004,11.373,11.44,11.317,11.361,11.361,0,-0.069,-0.607340903,1.51907783
16/06/2004,11.36,11.39,11.333,11.335,11.335,0,-0.026,-0.229378033,1.28674828
17/06/2004,11.332,11.34,11.289,11.317,11.317,0,-0.018,-0.159052752,1.125904745
18/06/2004,11.302,11.32,11.255,11.31,11.31,0,-0.007,-0.061892131,1.063354481
21/06/2004,11.291,11.315,11.255,11.285,11.285,0,-0.025,-0.221533008,0.839960683
22/06/2004,11.333,11.333,11.239,11.298,11.298,0,0.013,0.115064613,0.956125458
23/06/2004,11.268,11.33,11.263,11.307,11.307,0,0.009,0.07959671,1.036547225
24/06/2004,11.295,11.32,11.243,11.293,11.293,0,-0.014,-0.123970601,0.911446698
25/06/2004,11.298,11.33,11.254,11.318,11.318,0,0.025,0.220887083,1.134840497
28/06/2004,11.36,11.472,11.279,11.462,11.462,0,0.144,1.256325249,2.421588777
29/06/2004,11.461,11.536,11.374,11.481,11.481,0,0.019,0.165490811,2.591368064
30/06/2004,11.486,11.571,11.456,11.467,11.467,0,-0.014,-0.122089474,2.466267536
01/07/2004,11.464,11.529,11.397,11.507,11.507,0,0.04,0.347614496,2.823697614
02/07/2004,11.499,11.532,11.387,11.423,11.423,0,-0.084,-0.735358487,2.073094451
05/07/2004,11.382,11.45,11.374,11.42,11.42,0,-0.003,-0.026269702,2.046287195
06/07/2004,11.415,11.481,11.4,11.452,11.452,0,0.032,0.279427174,2.332231257
07/07/2004,11.443,11.476,11.408,11.476,11.476,0,0.024,0.209132102,2.546689304
08/07/2004,11.471,11.536,11.445,11.509,11.509,0,0.033,0.286732123,2.841569118
09/07/2004,11.517,11.537,11.458,11.476,11.476,0,-0.033,-0.28755664,2.546689304
12/07/2004,11.461,11.524,11.435,11.475,11.475,0,-0.001,-0.008714597,2.537753552
13/07/2004,11.49,11.517,11.436,11.447,11.447,0,-0.028,-0.244605574,2.287552498
14/07/2004,11.457,11.461,11.398,11.418,11.418,0,-0.029,-0.253984936,2.028415691
15/07/2004,11.421,11.475,11.402,11.465,11.465,0,0.047,0.409943306,2.448396033
16/07/2004,11.46,11.47,11.383,11.387,11.387,0,-0.078,-0.684991657,1.751407381
19/07/2004,11.357,11.387,11.322,11.354,11.354,0,-0.033,-0.290646468,1.456527567
20/07/2004,11.327,11.397,11.32,11.397,11.397,0,0.043,0.37729227,1.8407649
21/07/2004,11.395,11.464,11.362,11.449,11.449,0,0.052,0.454188139,2.305424001
22/07/2004,11.447,11.448,11.389,11.408,11.408,0,-0.041,-0.359396914,1.939058172
23/07/2004,11.385,11.433,11.371,11.425,11.425,0,0.017,0.148796499,2.090965955
26/07/2004,11.426,11.469,11.378,11.465,11.465,0,0.04,0.34888792,2.448396033
27/07/2004,11.462,11.5,11.423,11.459,11.459,0,-0.006,-0.05236059,2.394781521
28/07/2004,11.46,11.465,11.401,11.402,11.402,0,-0.057,-0.499912296,1.88544366
29/07/2004,11.37,11.422,11.362,11.393,11.393,0,-0.009,-0.078995875,1.805021893
30/07/2004,11.391,11.468,11.343,11.468,11.468,0,0.075,0.653993722,2.475203288
02/08/2004,11.38,11.408,11.338,11.382,11.382,0,-0.086,-0.755578984,1.706728621
03/08/2004,11.379,11.402,11.344,11.391,11.391,0,0.009,0.079009745,1.787150389
04/08/2004,11.396,11.443,11.364,11.425,11.425,0,0.034,0.297592998,2.090965955
05/08/2004,11.42,11.448,11.355,11.414,11.414,0,-0.011,-0.096372875,1.992672683
06/08/2004,11.394,11.414,11.291,11.376,11.376,0,-0.038,-0.334036568,1.65311411
09/08/2004,11.357,11.384,11.317,11.38,11.38,0,0.004,0.035149385,1.688857117
10/08/2004,11.345,11.425,11.335,11.415,11.415,0,0.035,0.306614104,2.001608435
11/08/2004,11.411,11.437,11.35,11.408,11.408,0,-0.007,-0.061360449,1.939058172
12/08/2004,11.408,11.426,11.373,11.402,11.402,0,-0.006,-0.052622347,1.88544366
13/08/2004,11.405,11.422,11.35,11.358,11.358,0,-0.044,-0.387392147,1.492270575
16/08/2004,11.366,11.367,11.327,11.349,11.349,0,-0.009,-0.079302141,1.411848807
17/08/2004,11.35,11.351,11.288,11.309,11.309,0,-0.04,-0.353700592,1.054418729
18/08/2004,11.307,11.337,11.273,11.335,11.335,0,0.026,0.229378033,1.28674828
19/08/2004,11.302,11.338,11.291,11.326,11.326,0,-0.009,-0.079463182,1.206326512
20/08/2004,11.345,11.345,11.287,11.301,11.301,0,-0.025,-0.221219361,0.982932714
23/08/2004,11.258,11.387,11.258,11.385,11.385,0,0.084,0.737812912,1.733535877
24/08/2004,11.333,11.399,11.325,11.356,11.356,0,-0.029,-0.25537161,1.474399071
25/08/2004,11.35,11.368,11.29,11.352,11.352,0,-0.004,-0.035236082,1.438656063
26/08/2004,11.355,11.357,11.311,11.334,11.334,0,-0.018,-0.158814187,1.277812528
27/08/2004,11.307,11.379,11.296,11.379,11.379,0,0.045,0.395465331,1.679921365
30/08/2004,11.376,11.417,11.335,11.39,11.39,0,0.011,0.096575944,1.778214637
31/08/2004,11.386,11.386,11.329,11.365,11.365,0,-0.025,-0.219973603,1.554820838
01/09/2004,11.368,11.417,11.334,11.412,11.412,0,0.047,0.411847178,1.97480118
02/09/2004,11.41,11.497,11.382,11.497,11.497,0,0.085,0.739323302,2.734340095
03/09/2004,11.481,11.532,11.427,11.498,11.498,0,0.001,0.008697165,2.743275847
06/09/2004,11.491,11.546,11.458,11.507,11.507,0,0.009,0.078213261,2.823697614
07/09/2004,11.502,11.578,11.475,11.578,11.578,0,0.071,0.613231992,3.458136002
08/09/2004,11.542,11.592,11.53,11.559,11.559,0,-0.019,-0.164374081,3.288356715
09/09/2004,11.531,11.577,11.511,11.558,11.558,0,-0.001,-0.008652016,3.279420963
10/09/2004,11.556,11.608,11.49,11.566,11.566,0,0.008,0.069168252,3.350906979
13/09/2004,11.595,11.595,11.515,11.54,11.54,0,-0.026,-0.225303293,3.118577428
14/09/2004,11.537,11.574,11.506,11.537,11.537,0,-0.003,-0.026003294,3.091770172
15/09/2004,11.54,11.542,11.48,11.501,11.501,0,-0.036,-0.313016259,2.770083102
16/09/2004,11.503,11.504,11.448,11.477,11.477,0,-0.024,-0.20911388,2.555625056
17/09/2004,11.478,11.481,11.426,11.435,11.435,0,-0.042,-0.367293397,2.180323474
20/09/2004,11.446,11.446,11.379,11.432,11.432,0,-0.003,-0.026242127,2.153516218
21/09/2004,11.435,11.435,11.374,11.387,11.387,0,-0.045,-0.395187495,1.751407381
22/09/2004,11.384,11.401,11.338,11.395,11.395,0,0.008,0.070206231,1.822893396
23/09/2004,11.398,11.41,11.359,11.37,11.37,0,-0.025,-0.219876869,1.599499598
24/09/2004,11.371,11.408,11.345,11.403,11.403,0,0.033,0.289397527,1.894379412
27/09/2004,11.352,11.441,11.337,11.407,11.407,0,0.004,0.035066187,1.93012242
28/09/2004,11.411,11.418,11.352,11.405,11.405,0,-0.002,-0.017536168,1.912250916
29/09/2004,11.407,11.411,11.365,11.397,11.397,0,-0.008,-0.070193911,1.8407649
30/09/2004,11.393,11.393,11.331,11.353,11.353,0,-0.044,-0.387562759,1.447591815
01/10/2004,11.336,11.355,11.289,11.315,11.315,0,-0.038,-0.335837384,1.108033241
04/10/2004,11.318,11.336,11.279,11.281,11.281,0,-0.034,-0.301391721,0.804217675
05/10/2004,11.285,11.294,11.24,11.255,11.255,0,-0.026,-0.231008441,0.571888124
06/10/2004,11.25,11.27,11.215,11.267,11.267,0,0.012,0.106505725,0.679117148
07/10/2004,11.268,11.272,11.232,11.245,11.245,0,-0.022,-0.195642508,0.482530605
08/10/2004,11.247,11.247,11.098,11.236,11.236,0,-0.009,-0.08009968,0.402108837
11/10/2004,11.217,11.232,11.182,11.209,11.209,0,-0.027,-0.240877866,0.160843535
12/10/2004,11.184,11.26,11.184,11.232,11.232,0,0.023,0.20477208,0.36636583
13/10/2004,11.237,11.309,11.208,11.251,11.251,0,0.019,0.168873878,0.536145117
14/10/2004,11.249,11.39,11.218,11.39,11.39,0,0.139,1.220368745,1.778214637
15/10/2004,11.395,11.533,11.339,11.412,11.412,0,0.022,0.19277953,1.97480118
18/10/2004,11.469,11.507,11.421,11.437,11.437,0,0.025,0.218588791,2.198194978
19/10/2004,11.441,11.449,11.387,11.41,11.41,0,-0.027,-0.236634531,1.956929676
20/10/2004,11.412,11.48,11.365,11.459,11.459,0,0.049,0.427611484,2.394781521
21/10/2004,11.46,11.506,11.413,11.425,11.425,0,-0.034,-0.297592998,2.090965955
22/10/2004,11.427,11.486,11.377,11.485,11.485,0,0.06,0.522420549,2.627111071
25/10/2004,11.497,11.529,11.445,11.52,11.52,0,0.035,0.303819444,2.939862389
26/10/2004,11.517,11.529,11.449,11.478,11.478,0,-0.042,-0.365917407,2.564560808
27/10/2004,11.45,11.516,11.45,11.507,11.507,0,0.029,0.252020509,2.823697614
28/10/2004,,,,,,,,,
29/10/2004,11.51,11.549,11.464,11.54,11.54,0,,,3.118577428
01/11/2004,11.511,11.529,11.467,11.504,11.504,0,-0.036,-0.312934631,2.796890358
02/11/2004,11.482,11.517,11.413,11.423,11.423,0,-0.081,-0.709095684,2.073094451
03/11/2004,11.425,11.442,11.359,11.413,11.413,0,-0.01,-0.087619381,1.983736931
04/11/2004,11.385,11.413,11.347,11.392,11.392,0,-0.021,-0.184339888,1.796086141
05/11/2004,11.394,11.417,11.31,11.31,11.31,0,-0.082,-0.725022104,1.063354481
08/11/2004,11.405,11.42,11.306,11.407,11.407,0,0.097,0.850355045,1.93012242
09/11/2004,11.373,11.44,11.359,11.424,11.424,0,0.017,0.148809524,2.082030203
10/11/2004,11.427,11.427,11.365,11.395,11.395,0,-0.029,-0.254497587,1.822893396
11/11/2004,11.394,11.401,11.341,11.393,11.393,0,-0.002,-0.017554639,1.805021893
12/11/2004,11.369,11.4,11.312,11.312,11.312,0,-0.081,-0.716053748,1.081225985
15/11/2004,11.407,11.407,11.285,11.351,11.351,0,0.039,0.343582063,1.429720311
16/11/2004,11.311,11.36,11.294,11.34,11.34,0,-0.011,-0.097001764,1.33142704
17/11/2004,11.341,11.341,11.272,11.29,11.29,0,-0.05,-0.442869796,0.884639442
18/11/2004,11.256,11.322,11.249,11.317,11.317,0,0.027,0.238579129,1.125904745
19/11/2004,11.314,11.385,11.259,11.359,11.359,0,0.042,0.369750858,1.501206327
22/11/2004,11.364,11.39,11.328,11.347,11.347,0,-0.012,-0.105754825,1.393977303
23/11/2004,11.357,11.366,11.292,11.311,11.311,0,-0.036,-0.318274246,1.072290233
24/11/2004,11.285,11.319,11.223,11.257,11.257,0,-0.054,-0.479701519,0.589759628
25/11/2004,11.241,11.256,11.193,11.245,11.245,0,-0.012,-0.106714095,0.482530605
26/11/2004,11.245,11.262,11.181,11.229,11.229,0,-0.016,-0.1424882,0.339558574
29/11/2004,11.232,11.26,11.191,11.233,11.233,0,0.004,0.035609365,0.375301582
30/11/2004,11.235,11.236,11.163,11.202,11.202,0,-0.031,-0.276736297,0.098293271
01/12/2004,11.197,11.201,11.096,11.101,11.101,0,-0.101,-0.909827943,-0.804217675
02/12/2004,11.099,11.16,11.041,11.145,11.145,0,0.044,0.394795873,-0.411044589
03/12/2004,11.14,11.14,11.027,11.085,11.085,0,-0.06,-0.541271989,-0.947189706
06/12/2004,11.076,11.135,11.024,11.134,11.134,0,0.049,0.440093408,-0.509337861
07/12/2004,11.132,11.2,11.07,11.173,11.173,0,0.039,0.349055759,-0.160843535
08/12/2004,11.175,11.286,11.153,11.218,11.218,0,0.045,0.401141023,0.241265302
09/12/2004,11.217,11.29,11.182,11.245,11.245,0,0.027,0.240106714,0.482530605
10/12/2004,11.246,11.451,11.227,11.31,11.31,0,0.065,0.574712644,1.063354481
13/12/2004,11.34,11.362,11.231,11.238,11.238,0,-0.072,-0.640683396,0.419980341
14/12/2004,11.238,11.276,11.195,11.219,11.219,0,-0.019,-0.169355558,0.250201054
15/12/2004,11.229,11.229,11.13,11.151,11.151,0,-0.068,-0.609810779,-0.357430078
16/12/2004,11.152,11.27,11.107,11.25,11.25,0,0.099,0.88,0.527209365
17/12/2004,11.246,11.273,11.177,11.182,11.182,0,-0.068,-0.608120193,-0.080421767
20/12/2004,11.215,11.226,11.105,11.128,11.128,0,-0.054,-0.485262401,-0.562952372
21/12/2004,11.122,11.18,11.09,11.145,11.145,0,0.017,0.152534769,-0.411044589
22/12/2004,11.15,11.17,11.112,11.12,11.12,0,-0.025,-0.224820144,-0.634438388
23/12/2004,11.122,11.138,11.073,11.123,11.123,0,0.003,0.026971141,-0.607631132
24/12/2004,11.128,11.137,11.081,11.081,11.081,0,-0.042,-0.379027164,-0.982932714
27/12/2004,11.13,11.155,11.05,11.126,11.126,0,0.045,0.404458026,-0.580823876
28/12/2004,11.142,11.224,11.102,11.209,11.209,0,0.083,0.740476403,0.160843535
29/12/2004,11.184,11.262,11.173,11.22,11.22,0,0.011,0.098039216,0.259136806
30/12/2004,11.217,11.227,11.136,11.136,11.136,0,-0.084,-0.754310345,-0.491466357
31/12/2004,11.146,11.175,11.106,11.106,11.106,0,-0.03,-0.270124257,-0.759538915
03/01/2005,11.125,11.22,11.072,11.189,11.189,0,0.083,0.741799982,0.747343778
04/01/2005,11.197,11.37,11.157,11.347,11.347,0,0.158,1.39243853,2.169998199
05/01/2005,11.349,11.391,11.28,11.33,11.33,0,-0.017,-0.150044131,2.016927787
06/01/2005,11.335,11.403,11.285,11.358,11.358,0,0.028,0.246522275,2.26904376
07/01/2005,11.323,11.354,11.149,11.246,11.246,0,-0.112,-0.995909657,1.260579867
10/01/2005,11.259,11.262,11.209,11.212,11.212,0,-0.034,-0.303246522,0.954439042
11/01/2005,11.22,11.237,11.158,11.177,11.177,0,-0.035,-0.313143062,0.639294075
12/01/2005,11.177,11.216,11.116,11.148,11.148,0,-0.029,-0.260136347,0.37817396
13/01/2005,11.15,11.216,11.112,11.191,11.191,0,0.043,0.384237334,0.765352062
14/01/2005,11.208,11.252,11.147,11.187,11.187,0,-0.004,-0.035755788,0.729335494
17/01/2005,11.201,11.231,11.161,11.204,11.204,0,0.017,0.151731524,0.882405907
18/01/2005,11.205,11.254,11.183,11.227,11.227,0,0.023,0.204863276,1.089501171
19/01/2005,11.222,11.24,11.169,11.219,11.219,0,-0.008,-0.071307603,1.017468035
20/01/2005,11.204,11.3,11.17,11.274,11.274,0,0.055,0.487848146,1.51269584
21/01/2005,11.27,11.285,11.195,11.235,11.235,0,-0.039,-0.347129506,1.161534306
24/01/2005,11.221,11.248,11.173,11.236,11.236,0,0.001,0.008899964,1.170538448
25/01/2005,11.219,11.317,11.191,11.272,11.272,0,0.036,0.319375444,1.494687556
26/01/2005,11.293,11.293,11.207,11.234,11.234,0,-0.038,-0.338258857,1.152530164
